time,Link,Spike_d,FloatSpike,name,industry,close,change,RSI|1M,RSI|1W,RSI,RSI|240,RSI|120,RSI|60,RSI|15,RSI|5,RSI|1,price_52_week_high,High.All,change|60,change|15,change|1W,change|1M,change|1,market_cap_basic,Value.Traded,Value.Traded|60,Value.Traded|15,Value.Traded|5,Value.Traded|1,open|1,high|1,low|1,volume|1,EMA5|1,EMA20|1,EMA50|1,EMA100|1,EMA200|1,average_volume_10d_calc|1,open|5,high|5,low|5,volume|5,EMA5|5,EMA20|5,EMA50|5,EMA100|5,EMA200|5,average_volume_10d_calc|5,open,high,low,volume,EMA5,EMA20,EMA50,EMA100,EMA200,average_volume_10d_calc,open|15,high|15,low|15,volume|15,EMA5|15,EMA20|15,EMA50|15,EMA100|15,EMA200|15,average_volume_10d_calc|15,open|60,high|60,low|60,volume|60,EMA5|60,EMA20|60,EMA50|60,EMA100|60,EMA200|60,time|1,average_volume_10d_calc|60,price_free_cash_flow_ttm,return_on_equity,price_earnings_ttm,float_shares_outstanding,EMA5|1M,EMA20|1M,EMA50|1M,EMA100|1M,EMA200|1M,EMA5|1W,EMA20|1W,EMA50|1W,EMA100|1W,EMA200|1W|60,Candle.3BlackCrows|60,Candle.3WhiteSoldiers|60,Candle.AbandonedBaby.Bearish|60,Candle.AbandonedBaby.Bullish|60,Candle.Doji|60,Candle.Doji.Dragonfly|60,Candle.Doji.Gravestone|60,Candle.Engulfing.Bearish|60,Candle.Engulfing.Bullish|60,Candle.EveningStar|60,Candle.Hammer|60,Candle.HangingMan|60,Candle.Harami.Bearish|60,Candle.Harami.Bullish|60,Candle.InvertedHammer|60,Candle.Kicking.Bearish|60,Candle.Kicking.Bullish|60,Candle.LongShadow.Lower|60,Candle.LongShadow.Upper|60,Candle.Marubozu.Black|60,Candle.Marubozu.White|60,Candle.MorningStar|60,Candle.ShootingStar|60,Candle.SpinningTop.Black|60,Candle.SpinningTop.White|60,Candle.TriStar.Bearish|60,Candle.TriStar.Bullish|60,price_52_week_low,Candle.3BlackCrows,Candle.3WhiteSoldiers,Candle.AbandonedBaby.Bearish,Candle.AbandonedBaby.Bullish,Candle.Doji,Candle.Doji.Dragonfly,Candle.Doji.Gravestone,Candle.Engulfing.Bearish,Candle.Engulfing.Bullish,Candle.EveningStar,Candle.Hammer,Candle.HangingMan,Candle.Harami.Bearish,Candle.Harami.Bullish,Candle.InvertedHammer,Candle.Kicking.Bearish,Candle.Kicking.Bullish,Candle.LongShadow.Lower,Candle.LongShadow.Upper,Candle.Marubozu.Black,Candle.Marubozu.White,Candle.MorningStar,Candle.ShootingStar,Candle.SpinningTop.Black,Candle.SpinningTop.White,Candle.TriStar.Bearish,Candle.TriStar.Bullish,close|60,time|60,52WeekFall,PeakFall,C2L,Close_H_High,Close_H_Low,H2C
2025-05-02 15:15,https://www.tradingview.com/chart/MiUz3AiA/?symbol=NSE%3AMUTHOOTFIN,0.83,0.699,MUTHOOTFIN,Finance/Rental/Leasing,2175.4,0.253,64.54,53.166,48.05,50.355,55.344,55.993,57.38,60.367,48.798,2435.4,2435.4,-0.037,-0.037,3.927,0.253,0.0,87041.391582,162.71404642000002,60715125.0,60715125.0,20075250.0,2309850.0,2175.0,2176.5,2175.0,1062,2175.285,2175.335,2174.463,2172.713,2169.566,1992.5,2175.9,2176.9,2175.0,9230,2175.112,2172.763,2168.554,2165.566,2160.768,10451.2,2169.1,2177.9,2126.6,747973,2161.25,2186.733,2203.786,2161.83,2040.955,900537.1,2176.5,2177.0,2175.0,27915,2173.796,2168.035,2163.204,2158.268,2159.326,19786.4,2176.5,2177.0,2175.0,27915,2171.638,2161.836,2158.502,2172.457,2197.331,1746179940,93119.0,,19.1,17.594,106976506.224,2180.338,1880.251,1522.167,1167.863,,2158.512,2150.215,1991.828,1773.684,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1509.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2175.0,1746179100,Nan,10.676,95.1267,False,False,0.1148
2025-05-02 15:15,https://www.tradingview.com/chart/MiUz3AiA/?symbol=NSE%3APVRINOX,0.63,0.402,PVRINOX,Movies/Entertainment,955.6,1.401,34.47,36.642,49.701,49.068,45.362,45.217,56.618,57.556,49.552,1748.0,2214.85,0.142,0.142,-2.49,1.401,0.005,9247.9811201,17.84621224,15582735.0,15582735.0,3876345.0,631255.0,955.1,955.95,948.6,661,955.228,955.256,954.442,953.204,951.479,1167.9,955.8,956.0,948.6,4059,954.853,953.081,950.962,951.459,956.547,3302.9,942.4,958.0,930.95,186754,961.5,956.049,985.932,1084.863,1220.235,298592.2,954.35,958.0,948.6,16317,953.473,950.606,953.65,960.36,962.675,6062.5,954.35,958.0,948.6,16317,951.759,956.532,962.394,957.239,955.657,1746179940,28765.9,,,,46429942.0,1016.825,1292.629,1408.939,1324.549,925.14,953.53,1061.217,1241.079,1367.409,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955.0,1746179100,Nan,56.855,91.1275,False,False,0.2505
2025-05-02 15:15,https://www.tradingview.com/chart/MiUz3AiA/?symbol=NSE%3ANCC,1.07,1.228,NCC,Homebuilding,217.4,2.596,50.42,43.702,55.078,53.222,52.145,53.826,61.231,63.825,41.075,364.5,364.5,-0.147,-0.147,2.659,2.596,0.005,13310.3470215,109.6149279,85766429.0,85766429.0,25743578.0,10370647.0,216.99,217.09,216.95,47791,217.036,217.217,216.943,216.248,215.531,20859.7,217.21,217.21,216.82,118634,217.205,216.269,215.369,215.119,215.422,121587.1,213.99,217.95,212.5,5042085,216.037,213.18,213.07,228.258,244.162,4698054.7,217.35,217.57,216.82,395237,216.603,215.277,215.212,215.761,216.184,252286.5,217.35,217.57,216.82,395237,215.977,215.542,216.122,214.845,211.59,1746179940,618944.2,,,16.951,410587451.967,223.255,229.023,176.435,134.341,101.143,212.532,224.513,242.469,222.873,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.0,1746179100,Nan,40.357,89.9083,False,False,0.2524
2025-05-02 15:15,https://www.tradingview.com/chart/MiUz3AiA/?symbol=NSE%3AHCLTECH,0.48,0.18,HCLTECH,Information Technology Services,1576.5,0.574,54.033,45.53,57.019,59.704,58.692,53.044,50.168,46.39,39.216,2012.2,2012.2,-0.292,-0.292,-0.108,0.574,0.006,424430.7936849,298.8892656,313651345.2,313651345.2,81134267.6,6097767.2,1572.3,1575.8,1570.9,3878,1573.709,1575.068,1575.033,1574.496,1573.723,12069.2,1575.0,1577.0,1570.9,51599,1574.465,1574.221,1573.291,1572.243,1570.054,52489.5,1567.0,1581.0,1557.1,1895904,1564.755,1529.22,1572.498,1639.63,1654.763,3971310.8,1577.0,1577.0,1570.9,199473,1573.551,1572.629,1570.87,1566.609,1550.364,81699.1,1577.0,1577.0,1570.9,199473,1573.478,1569.758,1553.761,1531.505,1534.073,1746179940,420254.9,,25.218,24.591,1054366628.13,1616.227,1557.053,1311.052,1033.61,712.158,1529.963,1619.165,1634.642,1528.564,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1235.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572.4,1746179100,Nan,21.653,81.1715,False,False,0.2846
2025-05-02 15:15,https://www.tradingview.com/chart/MiUz3AiA/?symbol=NSE%3AITC,0.67,0.157,ITC,Tobacco,430.25,1.045,55.119,50.826,62.002,57.508,53.98,53.174,52.29,45.067,35.135,498.871,498.871,-0.314,-0.314,0.573,1.045,-0.047,532225.513308,549.406059525,744623801.2,744623801.2,235483155.2,18810119.2,429.3,429.7,429.1,43826,429.558,429.979,430.084,429.873,429.354,104774.4,430.05,430.15,429.05,548656,429.873,429.828,429.151,428.6,428.165,349620.2,424.1,431.5,424.1,12769461,428.09,422.604,420.143,425.865,430.563,19067820.4,430.55,430.55,429.05,1734911,429.846,428.975,428.289,427.97,426.991,649013.2,430.55,430.55,429.05,1734911,429.149,428.079,427.292,424.382,420.328,1746179940,1952976.9,,,26.718,8149056779.0,427.278,420.41,366.152,309.255,232.095,424.28,425.887,430.203,413.476,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429.2,1746179100,Nan,13.755,83.1081,False,False,0.2897
2025-05-02 15:15,https://www.tradingview.com/chart/MiUz3AiA/?symbol=NSE%3ACHAMBLFERT,0.65,0.82,CHAMBLFERT,Chemicals: Specialty,695.1,0.354,77.472,74.46,70.143,61.536,55.883,54.269,60.011,64.388,50.416,707.55,707.55,-0.086,-0.086,2.696,0.354,-0.072,27726.4446915,87.03256737000001,86733220.0,86733220.0,24496665.0,6063180.0,695.0,695.5,695.0,8724,695.025,695.026,694.42,692.802,691.049,8100.8,694.7,695.5,694.55,35247,695.022,692.875,690.853,691.401,691.929,30675.7,693.0,697.2,681.5,1252087,690.66,663.125,617.222,575.808,529.441,1918744.5,695.8,696.25,694.55,124796,693.811,690.829,691.838,691.092,685.752,64384.0,695.8,696.25,694.55,124796,692.561,692.262,687.308,673.742,646.509,1746179940,205327.5,,,17.234,152686073.288,629.628,499.938,393.739,302.084,208.743,663.79,587.524,521.105,457.219,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695.0,1746179100,Nan,1.76,86.6242,False,False,0.3012
2025-05-02 15:15,https://www.tradingview.com/chart/MiUz3AiA/?symbol=NSE%3ARELIANCE,0.97,0.259,RELIANCE,Oil Refining/Marketing,1422.4,1.238,57.428,63.553,78.446,77.726,76.832,71.344,60.148,59.061,52.833,1608.8,1608.8,0.014,0.014,9.382,1.238,0.049,1905831.7250186,2494.23558048,4004193827.5,4004193827.5,1543221885.0,101144017.5,1421.6,1423.8,1421.6,71103,1422.51,1422.18,1421.509,1420.645,1419.54,193919.1,1422.5,1424.1,1420.6,1084866,1422.313,1420.808,1419.089,1415.647,1404.337,450794.6,1414.0,1426.7,1409.1,17535402,1384.03,1306.74,1273.13,1276.957,1306.169,18092052.5,1422.4,1424.1,1420.1,2814899,1421.379,1418.444,1410.527,1390.904,1356.39,922352.2,1422.4,1424.1,1420.1,2814899,1419.58,1402.745,1363.005,1322.627,1289.103,1746179940,3146123.7,,8.511,27.637,6782046440.4,1352.222,1327.995,1190.674,963.271,683.071,1317.49,1282.967,1314.534,1298.433,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422.5,1746179100,Nan,11.586,75.5682,False,False,0.3014
2025-05-02 15:15,https://www.tradingview.com/chart/MiUz3AiA/?symbol=NSE%3AABBOTINDIA,1.16,0.126,ABBOTINDIA,Pharmaceuticals: Major,30725.0,2.468,62.004,55.871,55.941,58.57,62.678,67.634,71.84,66.464,49.745,31898.95,31898.95,-0.211,-0.211,3.434,2.468,0.0,63486.4314111,20.530445,19924300.0,19924300.0,4666400.0,429800.0,30705.0,30725.0,30700.0,14,30707.666,30714.549,30652.582,30552.157,30398.035,30.8,30745.0,30770.0,30670.0,152,30721.035,30575.802,30376.002,30204.296,30074.157,172.6,29990.0,30845.0,29755.0,6682,30269.554,30190.01,29891.388,29426.634,28704.477,5770.6,30765.0,30845.0,30670.0,649,30623.363,30333.523,30119.893,30052.059,30109.482,338.1,30765.0,30845.0,30670.0,649,30504.401,30147.891,30128.656,30162.441,30091.331,1746179940,879.2,,,48.925,5315257.403,29976.357,27613.333,23300.547,18018.929,,30199.575,29485.464,28462.584,26648.493,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25325.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30700.0,1746179100,Nan,3.68,88.9908,False,False,0.389
2025-05-02 15:15,https://www.tradingview.com/chart/MiUz3AiA/?symbol=NSE%3AMRF,0.94,0.373,MRF,Automotive Aftermarket,135200.0,0.517,58.604,65.869,82.042,78.527,73.76,63.601,52.135,46.05,42.032,143849.91,151445.0,-0.248,-0.248,5.087,0.517,0.052,57107.4574215,113.79784,98776080.0,98776080.0,28472340.0,4048200.0,134965.0,135185.0,134720.0,30,135035.471,135133.345,135138.313,135092.971,134996.724,47.9,135170.0,135280.0,134720.0,211,135093.775,135087.107,134952.399,134682.915,133854.382,174.4,134800.0,135740.0,133900.0,8417,132723.521,124803.803,118948.606,118848.418,121270.143,8984.2,135185.0,135295.0,134720.0,732,135111.319,134934.593,134307.274,132994.346,130497.403,312.6,135185.0,135295.0,134720.0,732,134972.465,133783.73,131071.295,127028.452,121771.131,1746179940,1233.6,,,32.704,2257775.12,126622.971,121854.278,105978.466,86547.475,61022.157,125984.17,119652.399,121753.534,117835.971,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102124.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134940.0,1746179100,Nan,10.727,70.6522,False,False,0.3978
2025-05-02 15:15,https://www.tradingview.com/chart/MiUz3AiA/?symbol=NSE%3ASONACOMS,1.4,1.264,SONACOMS,Auto Parts: OEM,496.95,3.284,44.054,44.202,58.133,64.9,68.056,65.124,58.028,47.754,32.616,768.65,839.9,-0.332,-0.332,9.545,3.284,-0.192,29926.3971556,246.98310640500003,110252835.0,110252835.0,24131745.0,4683195.0,495.7,495.7,495.0,9461,495.809,496.471,496.737,496.192,494.455,11615.2,496.3,496.65,495.0,48751,496.153,496.049,493.6,490.215,484.956,56221.3,470.0,499.0,468.45,4969979,481.941,467.387,484.32,522.9,567.148,3539668.9,496.65,497.4,495.0,222733,495.896,492.69,487.305,480.786,472.319,170671.1,496.65,497.4,495.0,222733,494.144,485.193,474.301,466.53,468.844,1746179940,625107.1,,,50.664,393346057.368,508.996,574.522,,,,468.268,512.955,570.525,587.247,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495.0,1746179100,Nan,40.832,93.2897,False,False,0.4108
2025-05-02 15:15,https://www.tradingview.com/chart/MiUz3AiA/?symbol=NSE%3ASBIN,1.0,0.447,SBIN,Regional Banks,800.0,1.439,59.102,55.449,55.8,50.998,47.317,46.679,54.248,51.669,35.756,912.0,912.0,-0.343,-0.343,0.169,1.439,-0.237,703393.9563248,1375.95088,705535563.9,705535563.9,251963362.4,70104305.9,799.9,800.5,798.1,87839,799.636,800.018,799.305,798.214,797.057,57622.7,800.25,801.0,798.1,315704,799.457,798.184,796.69,796.475,799.108,247273.7,790.35,803.4,789.0,17199386,801.935,788.716,772.011,773.255,774.139,17193564.3,800.8,801.0,798.1,884019,798.514,796.437,797.683,801.237,801.636,547211.5,800.8,801.0,798.1,884019,797.383,799.408,801.717,795.078,781.14,1746179940,2806800.0,,17.906,8.998,3844842316.06,782.127,745.385,626.29,502.066,367.116,785.677,771.632,768.932,724.205,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.1,1746179100,Nan,12.281,76.3889,False,False,0.4232
2025-05-02 15:15,https://www.tradingview.com/chart/MiUz3AiA/?symbol=NSE%3ACDSL,0.65,2.182,CDSL,Investment Banks/Brokers,1328.2,0.621,58.308,49.683,60.02,57.923,50.997,47.73,52.669,53.636,40.715,1989.8,1989.8,-0.226,-0.226,-0.203,0.621,-0.181,27588.0,514.9491169,312392340.0,312392340.0,85818720.0,25891476.0,1328.0,1328.0,1325.0,19526,1328.03,1328.291,1326.704,1325.182,1323.954,13822.5,1330.0,1330.7,1325.0,64720,1327.317,1325.029,1323.635,1324.586,1328.048,53765.3,1320.0,1334.5,1311.1,3877045,1329.483,1277.892,1270.852,1325.99,1321.293,5961100.4,1329.2,1331.0,1325.0,235590,1325.212,1323.508,1326.351,1328.809,1318.384,121392.1,1329.2,1331.0,1325.0,235590,1325.303,1328.866,1322.04,1293.66,1261.647,1746179940,481021.3,,,49.964,177650000.0,1318.213,1187.961,885.214,,,1274.612,1318.466,1299.48,1139.876,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1326.0,1746179100,Nan,33.25,73.0769,False,False,0.4721
2025-05-02 15:15,https://www.tradingview.com/chart/MiUz3AiA/?symbol=NSE%3ASUNTV,1.04,0.21,SUNTV,Broadcasting,628.8,1.272,48.986,44.258,45.843,42.438,42.552,47.751,65.62,78.305,61.052,921.0,1097.8,0.278,0.278,-1.604,1.272,0.461,24476.5932163,11.17151232,13712922.0,13712922.0,3123919.8,962177.4,628.35,631.35,627.15,1524,630.46,629.614,626.677,624.549,623.517,1260.9,631.4,631.4,627.15,4948,629.549,624.703,623.459,624.872,629.228,6346.4,623.2,631.85,617.0,177664,635.456,642.806,636.428,652.123,674.323,171577.2,629.75,631.85,627.15,21720,626.423,623.901,627.224,633.093,640.736,8790.7,629.75,631.85,627.15,21720,627.041,630.591,639.594,643.823,638.591,1746179940,27729.4,,,14.188,84743250.23,637.957,655.574,604.295,561.302,487.141,638.443,647.952,673.45,652.546,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631.35,1746179100,Nan,42.722,79.4613,False,False,0.4827
2025-05-02 15:15,https://www.tradingview.com/chart/MiUz3AiA/?symbol=NSE%3AUBL,0.61,0.136,UBL,Beverages: Alcoholic,2164.5,0.208,61.598,60.009,60.997,57.795,52.763,53.798,59.47,60.322,50.675,2299.7,2299.7,0.12,0.12,1.897,0.208,-0.005,57090.3589922,20.3198931,17216080.0,17216080.0,5877975.0,517435.0,2168.2,2169.9,2165.0,239,2166.334,2165.312,2163.219,2161.067,2158.724,633.7,2167.8,2170.7,2162.6,2715,2165.158,2161.479,2158.458,2157.775,2157.75,1762.6,2130.0,2175.0,2130.0,93878,2163.374,2107.823,2050.525,2027.245,1993.469,154298.9,2162.4,2170.7,2161.7,7952,2161.768,2157.984,2157.548,2158.531,2153.236,3690.0,2162.4,2170.7,2161.7,7952,2160.164,2158.139,2155.864,2127.506,2078.903,1746179940,12367.9,,,134.559,68825679.12,2094.695,1941.313,1714.849,1451.165,999.534,2101.204,2035.954,1983.171,1879.44,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1810.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2165.0,1746179100,Nan,5.879,76.6667,False,False,0.4828
2025-05-02 15:15,https://www.tradingview.com/chart/MiUz3AiA/?symbol=NSE%3AJKCEMENT,0.65,0.184,JKCEMENT,Construction Materials,5162.0,0.964,67.455,62.92,61.036,56.687,50.885,49.669,46.969,36.641,38.785,5323.0,5323.0,-0.117,-0.117,-1.588,0.964,-0.31,39568.1846619,33.284576,13307460.0,13307460.0,5592320.0,930340.0,5148.0,5148.0,5140.0,181,5146.652,5148.949,5154.764,5157.704,5155.384,169.8,5144.0,5159.5,5140.0,1088,5147.453,5156.985,5153.313,5144.987,5140.72,2838.2,5107.0,5188.0,5103.5,64480,5148.013,5035.701,4863.498,4727.268,4549.124,99237.3,5148.0,5159.5,5140.0,2589,5151.978,5150.075,5140.552,5141.268,5130.366,3722.9,5148.0,5159.5,5140.0,2589,5145.586,5140.176,5134.528,5081.471,4966.824,1746179940,10062.6,,,55.358,35032891.889,4922.787,4347.729,3543.909,2687.357,1602.814,5069.34,4773.002,4501.111,4127.653,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3642.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5140.0,1746179100,Nan,3.025,69.2308,False,False,0.5012
2025-05-02 15:15,https://www.tradingview.com/chart/MiUz3AiA/?symbol=NSE%3AAPOLLOTYRE,1.76,0.877,APOLLOTYRE,Automotive Aftermarket,478.3,1.356,54.083,55.412,69.002,67.206,61.864,60.675,52.865,45.484,37.926,584.9,584.9,-0.802,-0.802,3.663,1.356,0.232,29960.8874176,139.28966506,63325108.8,63325108.8,22584755.7,2942298.0,475.2,476.1,474.8,6180,476.404,477.538,477.778,477.426,476.51,7859.6,477.55,477.9,474.8,47437,477.399,477.334,476.078,474.078,470.402,46846.2,475.0,480.8,469.45,2912182,468.134,448.561,437.975,447.665,461.853,1656421.2,479.95,480.0,474.8,133008,477.518,475.745,472.073,467.869,461.84,109529.6,479.95,480.0,474.8,133008,476.356,470.273,463.256,453.158,440.664,1746179940,494397.7,,,23.534,331973008.609,461.572,455.764,381.384,305.323,217.519,452.962,447.528,461.974,441.27,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476.1,1746179100,Nan,18.225,77.9736,False,False,0.52
2025-05-02 15:15,https://www.tradingview.com/chart/MiUz3AiA/?symbol=NSE%3AVBL,1.26,0.808,VBL,Beverages: Non-Alcoholic,524.45,0.402,54.75,45.516,46.318,42.623,42.475,46.041,52.111,53.155,48.511,681.12,681.12,-0.152,-0.152,0.479,0.402,0.048,176195.2041504,554.40396175,453914476.0,453914476.0,91134080.0,13200084.0,523.9,524.0,523.0,25191,524.143,524.236,523.91,523.594,523.159,64079.6,525.6,526.0,523.0,173920,524.34,523.643,523.11,523.61,525.459,182534.6,526.85,527.3,514.0,10571150,527.87,533.267,532.601,546.429,557.142,8413776.8,524.85,526.0,523.0,866249,523.71,522.985,524.306,527.172,531.984,451523.7,524.85,526.0,523.0,866249,523.641,525.589,530.938,534.231,531.955,1746179940,1899414.8,,,62.009,1308293318.85,530.601,513.418,382.621,199.378,,530.538,542.249,551.979,501.726,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,524.0,1746179100,Nan,23.002,78.5714,False,False,0.5405
2025-05-02 15:15,https://www.tradingview.com/chart/MiUz3AiA/?symbol=NSE%3ATIINDIA,0.45,0.301,TIINDIA,Steel,2908.4,0.338,45.727,45.523,63.654,71.775,69.68,67.922,53.183,46.0,35.101,4810.8,4810.8,-0.429,-0.429,12.996,0.338,0.003,56050.3444641,96.45737684,62449513.1,62449513.1,19992193.6,2571501.7,2897.0,2899.1,2895.0,887,2900.367,2904.638,2905.995,2903.912,2900.325,1339.1,2904.0,2904.1,2895.0,6896,2905.197,2904.016,2899.188,2889.774,2852.649,6682.6,2879.0,2924.7,2857.5,331651,2804.537,2698.892,2781.043,3015.938,3294.118,739087.4,2909.8,2910.7,2895.0,21541,2903.424,2897.184,2872.227,2815.535,2743.304,11263.8,2909.8,2910.7,2895.0,21541,2899.539,2849.805,2757.392,2702.902,2705.926,1746179940,63193.0,,,69.1,110232370.836,2994.781,3287.047,2700.549,,,2702.014,2954.11,3303.0,3266.713,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2407.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2899.1,1746179100,Nan,39.544,75.744,False,False,0.5573
2025-05-02 15:15,https://www.tradingview.com/chart/MiUz3AiA/?symbol=NSE%3AIOC,2.64,1.38,IOC,Integrated Oil,143.28,3.932,55.759,56.867,69.733,69.071,71.586,69.139,61.931,54.432,50.609,185.97,196.8,-0.035,-0.035,6.409,3.932,-0.035,194731.8672795,744.5612971439999,395966296.39,395966296.39,90599974.36,14701983.87,143.34,143.36,143.23,102603,143.304,143.285,143.253,143.186,142.977,142092.1,143.34,143.39,143.2,632284,143.306,143.206,142.828,141.817,140.279,603642.2,139.79,144.09,138.11,51965473,138.922,134.879,131.396,133.348,138.722,19686883.2,143.34,143.42,142.97,2763391,143.23,142.643,140.95,139.384,137.855,1198148.8,143.34,143.42,142.97,2763391,142.87,140.154,138.142,136.148,133.216,1746179940,7276322.2,,7.352,14.509,3765135556.0,136.584,135.344,116.027,100.418,80.812,135.821,133.444,139.112,132.559,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.29,1746179100,Nan,27.195,86.4548,False,False,0.5621
2025-05-02 15:15,https://www.tradingview.com/chart/MiUz3AiA/?symbol=NSE%3ABAJFINANCE,1.43,0.81,BAJFINANCE,Finance/Rental/Leasing,8862.5,2.641,63.118,63.976,48.681,45.496,45.655,50.968,70.184,59.622,56.738,9660.0,9660.0,-0.017,-0.017,-2.738,2.641,0.056,536648.3109123,1952.12071875,1044455304.0,1044455304.0,254520468.0,51638364.0,8860.5,8870.0,8860.0,5823,8862.774,8861.615,8864.803,8853.694,8814.533,6516.4,8857.5,8870.0,8855.5,28701,8863.969,8854.115,8798.608,8762.333,8796.043,30755.1,8575.5,8915.0,8566.0,2202675,8935.26,8962.707,8682.704,8254.047,7800.736,1541738.9,8869.5,8870.0,8850.5,117778,8866.038,8788.334,8773.092,8850.895,8944.951,96172.2,8869.5,8870.0,8850.5,117778,8814.948,8817.937,8939.833,8965.666,8869.354,1746179940,339267.8,,19.191,33.037,272068636.267,8468.797,7587.474,6675.971,5273.957,3543.391,8933.965,8351.608,7753.918,7361.93,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6375.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8868.0,1746179100,Nan,8.256,84.957,False,False,0.5889
